Frame,Class,Confidence,X1,Y1,X2,Y2
269,antenna,0.62,202,104,237,176
269,antenna,0.53,248,129,277,220
269,antenna,0.48,311,189,331,263
269,antenna,0.31,283,82,313,153
270,antenna,0.62,202,104,237,176
270,antenna,0.53,247,128,277,220
270,antenna,0.49,311,189,331,263
271,antenna,0.63,202,104,236,176
271,antenna,0.54,247,128,276,219
271,antenna,0.51,310,189,331,261
271,antenna,0.30,282,80,311,153
272,antenna,0.63,202,104,236,175
272,antenna,0.53,247,127,276,220
272,antenna,0.49,310,189,330,262
272,antenna,0.39,283,80,313,155
273,antenna,0.64,202,103,236,175
273,antenna,0.54,246,127,276,220
273,antenna,0.49,310,190,329,260
273,antenna,0.40,283,79,313,155
274,antenna,0.65,202,103,235,174
274,antenna,0.56,246,127,276,219
274,antenna,0.53,309,190,328,258
274,antenna,0.45,283,79,313,154
274,antenna,0.32,341,184,357,251
275,antenna,0.64,202,103,235,174
275,antenna,0.55,246,127,276,220
275,antenna,0.53,308,189,329,259
275,antenna,0.42,283,78,313,155
275,antenna,0.32,340,184,356,252
276,antenna,0.64,202,102,236,173
276,antenna,0.55,245,126,276,219
276,antenna,0.52,307,189,328,260
276,antenna,0.40,283,79,313,155
276,antenna,0.33,340,184,356,252
277,antenna,0.65,202,102,236,173
277,antenna,0.56,245,126,276,218
277,antenna,0.53,307,188,327,260
277,antenna,0.42,283,78,313,154
277,antenna,0.39,340,184,355,252
278,antenna,0.62,202,101,236,174
278,antenna,0.54,245,126,276,218
278,antenna,0.51,306,188,328,261
278,antenna,0.39,283,78,314,156
278,antenna,0.31,339,184,355,253
279,antenna,0.61,202,100,236,174
279,antenna,0.54,244,125,276,218
279,antenna,0.51,306,187,327,261
279,antenna,0.41,283,77,314,156
280,antenna,0.61,203,100,236,174
280,antenna,0.55,245,125,276,217
280,antenna,0.51,305,187,327,261
280,antenna,0.40,283,77,315,156
280,antenna,0.34,338,184,354,253
281,antenna,0.61,203,99,236,175
281,antenna,0.53,245,124,275,218
281,antenna,0.49,305,188,325,262
281,antenna,0.42,283,77,315,156
281,antenna,0.36,338,183,355,253
282,antenna,0.62,203,98,236,174
282,antenna,0.54,244,124,275,218
282,antenna,0.50,304,188,324,263
282,antenna,0.45,284,78,315,155
282,antenna,0.42,337,182,355,252
283,antenna,0.62,203,98,236,174
283,antenna,0.54,245,124,274,218
283,antenna,0.53,304,189,324,262
283,antenna,0.46,285,78,315,153
283,antenna,0.46,337,182,354,251
284,antenna,0.62,203,97,236,174
284,antenna,0.53,304,189,323,263
284,antenna,0.53,245,124,274,217
284,antenna,0.47,285,78,315,153
284,antenna,0.43,337,183,353,252
285,antenna,0.62,203,96,236,174
285,antenna,0.54,304,189,323,264
285,antenna,0.53,245,123,274,217
285,antenna,0.45,286,78,315,152
285,antenna,0.41,337,183,352,253
286,antenna,0.62,204,95,236,174
286,antenna,0.56,304,189,322,264
286,antenna,0.53,245,124,274,216
286,antenna,0.44,286,78,316,151
286,antenna,0.43,337,183,352,253
287,antenna,0.60,203,94,236,174
287,antenna,0.55,303,189,322,264
287,antenna,0.53,244,123,274,216
287,antenna,0.46,288,77,315,150
287,antenna,0.41,337,183,352,254
288,antenna,0.61,203,95,237,173
288,antenna,0.54,302,190,321,264
288,antenna,0.53,244,123,274,216
288,antenna,0.46,288,76,316,151
288,antenna,0.41,336,183,352,254
289,antenna,0.61,204,95,236,172
289,antenna,0.54,244,124,273,215
289,antenna,0.53,302,191,320,262
289,antenna,0.52,289,76,315,150
289,antenna,0.44,335,182,352,254
290,antenna,0.59,204,93,237,171
290,antenna,0.54,301,191,320,262
290,antenna,0.52,289,76,315,151
290,antenna,0.52,244,124,273,215
290,antenna,0.42,335,182,351,254
291,antenna,0.60,204,92,237,171
291,antenna,0.52,301,190,319,264
291,antenna,0.52,289,76,315,151
291,antenna,0.52,244,123,273,215
291,antenna,0.44,334,182,350,255
291,antenna,0.30,358,106,379,199
292,antenna,0.60,205,93,236,171
292,antenna,0.52,289,75,315,151
292,antenna,0.51,300,190,319,263
292,antenna,0.51,244,124,272,215
292,antenna,0.45,334,183,350,255
292,antenna,0.32,358,108,379,200
293,antenna,0.59,205,92,236,171
293,antenna,0.51,300,189,319,263
293,antenna,0.50,244,124,272,215
293,antenna,0.50,290,75,315,151
293,antenna,0.44,332,182,349,255
293,antenna,0.31,359,108,379,200
294,antenna,0.59,205,92,237,170
294,antenna,0.51,299,189,318,264
294,antenna,0.49,244,124,273,215
294,antenna,0.49,290,75,316,151
294,antenna,0.45,332,182,348,256
294,antenna,0.31,359,109,379,200
295,antenna,0.59,205,93,236,169
295,antenna,0.53,290,75,316,151
295,antenna,0.52,299,190,317,264
295,antenna,0.50,244,124,272,215
295,antenna,0.48,331,183,348,256
295,antenna,0.32,359,111,379,201
295,antenna,0.31,376,80,398,152
296,antenna,0.57,206,89,237,169
296,antenna,0.51,298,189,316,265
296,antenna,0.50,244,124,272,216
296,antenna,0.49,290,75,316,151
296,antenna,0.44,331,182,348,257
296,antenna,0.33,359,111,379,201
297,antenna,0.57,205,92,237,170
297,antenna,0.52,297,189,316,264
297,antenna,0.49,243,124,272,216
297,antenna,0.47,291,75,317,151
297,antenna,0.43,330,181,348,258
297,antenna,0.32,358,111,379,201
297,antenna,0.30,377,78,401,154
298,antenna,0.58,206,91,237,169
298,antenna,0.54,297,189,316,265
298,antenna,0.48,244,124,271,216
298,antenna,0.44,329,181,348,258
298,antenna,0.42,291,76,317,150
298,antenna,0.33,358,111,379,202
298,antenna,0.32,377,78,401,154
299,antenna,0.59,206,90,239,170
299,antenna,0.55,296,188,316,265
299,antenna,0.47,243,123,272,217
299,antenna,0.42,329,178,347,259
299,antenna,0.37,291,76,317,151
299,antenna,0.33,377,78,401,154
299,antenna,0.32,358,111,379,202
300,antenna,0.59,206,90,239,169
300,antenna,0.54,296,189,316,265
300,antenna,0.47,243,122,272,216
300,antenna,0.44,329,178,347,258
300,antenna,0.37,377,78,401,153
300,antenna,0.35,292,76,317,150
300,antenna,0.31,358,112,379,202
301,antenna,0.60,206,91,239,167
301,antenna,0.56,296,189,315,265
301,antenna,0.48,243,123,272,216
301,antenna,0.47,329,179,346,258
301,antenna,0.41,377,79,401,153
301,antenna,0.36,292,76,317,150
301,antenna,0.34,357,113,378,202
302,antenna,0.58,206,91,239,167
302,antenna,0.56,295,188,315,266
302,antenna,0.49,242,121,273,216
302,antenna,0.45,328,179,346,259
302,antenna,0.40,376,78,401,154
302,antenna,0.35,292,76,317,150
302,antenna,0.33,357,113,378,202
303,antenna,0.58,206,91,240,166
303,antenna,0.57,294,188,314,266
303,antenna,0.48,242,120,273,216
303,antenna,0.42,328,181,345,259
303,antenna,0.41,376,78,401,155
303,antenna,0.38,292,76,317,151
303,antenna,0.33,357,113,378,202
304,antenna,0.60,206,91,239,166
304,antenna,0.56,294,188,313,265
304,antenna,0.49,242,120,273,215
304,antenna,0.41,376,79,401,155
304,antenna,0.41,327,182,345,260
304,antenna,0.39,292,76,317,151
304,antenna,0.34,357,114,378,202
305,antenna,0.59,206,90,240,166
305,antenna,0.56,293,188,312,265
305,antenna,0.48,241,119,273,216
305,antenna,0.42,377,79,402,156
305,antenna,0.42,326,182,345,261
305,antenna,0.41,292,76,317,152
305,antenna,0.34,357,113,378,203
306,antenna,0.59,207,89,240,166
306,antenna,0.55,292,187,312,265
306,antenna,0.48,239,118,270,217
306,antenna,0.46,292,76,317,152
306,antenna,0.44,325,182,343,260
306,antenna,0.44,377,79,402,156
306,antenna,0.34,357,113,378,203
307,antenna,0.60,207,89,240,165
307,antenna,0.54,292,188,311,264
307,antenna,0.49,292,76,317,152
307,antenna,0.48,240,118,270,216
307,antenna,0.48,325,182,343,259
307,antenna,0.44,377,80,401,155
307,antenna,0.35,356,113,378,203
308,antenna,0.57,207,87,241,165
308,antenna,0.54,291,186,311,263
308,antenna,0.52,292,76,317,151
308,antenna,0.49,324,182,342,259
308,antenna,0.47,240,117,269,217
308,antenna,0.44,378,80,401,155
308,antenna,0.35,356,113,378,203
309,antenna,0.56,207,86,242,166
309,antenna,0.55,290,185,310,263
309,antenna,0.52,293,75,317,151
309,antenna,0.51,323,182,341,259
309,antenna,0.48,239,117,269,216
309,antenna,0.45,378,80,401,155
309,antenna,0.34,356,113,378,204
310,antenna,0.56,208,88,241,165
310,antenna,0.56,290,185,309,263
310,antenna,0.54,293,75,317,150
310,antenna,0.52,323,183,341,259
310,antenna,0.50,240,117,269,216
310,antenna,0.48,379,80,402,154
310,antenna,0.35,356,114,377,205
311,antenna,0.56,289,185,309,264
311,antenna,0.55,208,88,241,165
311,antenna,0.54,293,75,317,149
311,antenna,0.51,322,182,340,260
311,antenna,0.49,240,116,269,216
311,antenna,0.49,378,80,402,154
311,antenna,0.35,356,115,377,205
312,antenna,0.56,288,186,308,265
312,antenna,0.53,208,88,242,165
312,antenna,0.51,293,74,317,149
312,antenna,0.51,322,181,340,261
312,antenna,0.49,239,116,269,216
312,antenna,0.48,378,80,403,155
312,antenna,0.34,356,115,377,206
313,antenna,0.56,288,186,308,265
313,antenna,0.54,208,88,242,164
313,antenna,0.53,293,74,317,149
313,antenna,0.51,322,181,340,261
313,antenna,0.49,239,116,268,216
313,antenna,0.49,379,81,403,155
313,antenna,0.35,356,116,377,206
314,antenna,0.55,288,186,308,266
314,antenna,0.52,293,74,319,149
314,antenna,0.50,208,87,242,165
314,antenna,0.49,321,179,340,262
314,antenna,0.49,238,115,268,216
314,antenna,0.47,378,82,403,156
314,antenna,0.35,356,115,377,207
315,antenna,0.54,288,186,307,266
315,antenna,0.53,293,74,320,150
315,antenna,0.51,208,87,242,165
315,antenna,0.49,238,115,268,216
315,antenna,0.48,321,178,340,263
315,antenna,0.48,378,82,403,157
315,antenna,0.35,355,115,377,207
316,antenna,0.55,287,186,307,266
316,antenna,0.52,208,88,241,164
316,antenna,0.52,293,74,321,150
316,antenna,0.50,238,117,268,216
316,antenna,0.47,378,82,403,157
316,antenna,0.47,321,179,339,263
316,antenna,0.35,355,115,377,208
317,antenna,0.58,287,185,307,266
317,antenna,0.53,208,88,242,163
317,antenna,0.51,293,74,321,149
317,antenna,0.50,238,117,268,216
317,antenna,0.43,320,179,339,263
317,antenna,0.42,378,82,404,157
317,antenna,0.35,356,114,377,206
318,antenna,0.57,286,185,306,267
318,antenna,0.54,209,87,244,163
318,antenna,0.51,237,116,268,216
318,antenna,0.45,294,74,322,147
318,antenna,0.41,379,83,405,156
318,antenna,0.40,320,180,339,263
318,antenna,0.35,355,114,377,206
319,antenna,0.59,285,185,306,266
319,antenna,0.55,209,88,244,162
319,antenna,0.52,238,116,268,216
319,antenna,0.44,320,183,338,262
319,antenna,0.44,380,84,405,155
319,antenna,0.42,295,74,322,146
319,antenna,0.37,355,115,377,206
320,antenna,0.56,285,185,305,267
320,antenna,0.54,209,87,244,161
320,antenna,0.52,237,115,268,217
320,antenna,0.41,318,183,338,264
320,antenna,0.41,380,84,405,156
320,antenna,0.39,295,74,322,146
320,antenna,0.36,355,116,377,206
321,antenna,0.55,209,87,244,162
321,antenna,0.54,284,184,305,267
321,antenna,0.54,237,115,268,216
321,antenna,0.43,318,183,336,262
321,antenna,0.40,380,84,405,157
321,antenna,0.38,295,74,322,146
321,antenna,0.37,354,115,378,206
322,antenna,0.55,209,87,244,161
322,antenna,0.55,237,115,268,216
322,antenna,0.51,283,184,304,265
322,antenna,0.46,317,184,335,262
322,antenna,0.41,381,84,405,157
322,antenna,0.39,353,117,377,206
322,antenna,0.38,295,74,322,145
323,antenna,0.55,210,86,245,161
323,antenna,0.54,237,115,268,216
323,antenna,0.47,282,183,304,267
323,antenna,0.46,316,184,335,262
323,antenna,0.39,353,117,377,206
323,antenna,0.38,381,85,406,158
323,antenna,0.35,295,74,322,146
324,antenna,0.56,210,86,245,161
324,antenna,0.53,236,115,267,215
324,antenna,0.46,315,183,334,262
324,antenna,0.45,281,182,303,267
324,antenna,0.40,353,118,377,206
324,antenna,0.39,381,85,406,158
324,antenna,0.36,295,74,322,147
325,antenna,0.57,211,86,244,160
325,antenna,0.52,237,115,267,215
325,antenna,0.49,315,184,333,261
325,antenna,0.47,280,183,302,265
325,antenna,0.41,353,119,376,206
325,antenna,0.40,382,86,406,157
325,antenna,0.37,296,74,323,149
326,antenna,0.56,210,86,246,159
326,antenna,0.50,236,114,267,215
326,antenna,0.48,314,183,333,262
326,antenna,0.48,280,182,301,265
326,antenna,0.41,353,119,376,207
326,antenna,0.39,381,86,407,158
326,antenna,0.38,296,75,324,149
327,antenna,0.56,210,85,246,158
327,antenna,0.49,236,114,267,215
327,antenna,0.49,280,183,301,265
327,antenna,0.48,314,184,333,262
327,antenna,0.41,352,118,376,207
327,antenna,0.38,381,87,407,158
327,antenna,0.37,296,74,324,149
327,antenna,0.33,210,87,237,162
328,antenna,0.58,210,85,246,158
328,antenna,0.50,279,183,301,265
328,antenna,0.50,236,114,267,214
328,antenna,0.48,313,185,332,261
328,antenna,0.42,352,118,376,207
328,antenna,0.40,380,87,407,158
328,antenna,0.38,296,74,324,150
329,antenna,0.58,211,85,246,158
329,antenna,0.49,279,183,301,265
329,antenna,0.48,236,112,268,215
329,antenna,0.47,313,184,332,261
329,antenna,0.42,352,118,376,208
329,antenna,0.39,296,74,324,150
329,antenna,0.38,381,87,408,160
329,antenna,0.30,210,86,237,161
330,antenna,0.59,211,85,246,157
330,antenna,0.49,279,183,300,266
330,antenna,0.47,236,112,267,216
330,antenna,0.45,313,185,331,262
330,antenna,0.42,352,118,376,208
330,antenna,0.40,296,74,324,150
330,antenna,0.39,380,87,408,160
331,antenna,0.59,211,84,246,157
331,antenna,0.50,279,182,300,267
331,antenna,0.48,236,110,267,215
331,antenna,0.45,313,184,331,263
331,antenna,0.43,351,118,376,208
331,antenna,0.41,384,86,409,159
331,antenna,0.41,296,74,324,151
332,antenna,0.58,211,83,245,157
332,antenna,0.55,278,182,299,267
332,antenna,0.47,236,110,266,214
332,antenna,0.45,312,185,330,263
332,antenna,0.45,350,119,375,210
332,antenna,0.43,384,87,409,159
332,antenna,0.41,296,74,323,151
333,antenna,0.55,212,82,246,157
333,antenna,0.54,277,182,299,268
333,antenna,0.45,350,118,376,210
333,antenna,0.45,235,107,266,215
333,antenna,0.43,312,185,330,264
333,antenna,0.43,384,87,410,159
333,antenna,0.41,297,74,324,152
334,antenna,0.56,277,183,299,267
334,antenna,0.53,212,83,245,156
334,antenna,0.45,350,118,375,210
334,antenna,0.45,311,186,330,264
334,antenna,0.45,297,74,325,153
334,antenna,0.44,384,87,410,159
334,antenna,0.44,235,105,265,214
335,antenna,0.56,276,183,299,268
335,antenna,0.52,212,83,245,156
335,antenna,0.45,350,119,375,210
335,antenna,0.45,310,185,329,263
335,antenna,0.45,384,87,410,159
335,antenna,0.44,297,74,325,154
335,antenna,0.43,235,105,266,214
336,antenna,0.53,274,180,299,270
336,antenna,0.49,212,83,245,157
336,antenna,0.46,384,87,410,160
336,antenna,0.46,298,74,325,153
336,antenna,0.45,350,119,375,210
336,antenna,0.45,309,185,328,262
336,antenna,0.41,234,104,266,215
337,antenna,0.53,273,180,298,269
337,antenna,0.48,308,186,327,262
337,antenna,0.48,212,83,245,156
337,antenna,0.48,298,74,325,151
337,antenna,0.46,350,119,374,210
337,antenna,0.45,384,88,410,161
337,antenna,0.39,235,103,265,214
338,antenna,0.53,273,182,296,268
338,antenna,0.51,299,74,324,151
338,antenna,0.50,307,186,326,263
338,antenna,0.48,212,82,244,156
338,antenna,0.47,383,88,409,161
338,antenna,0.46,350,119,374,210
338,antenna,0.41,235,103,265,213
339,antenna,0.50,272,181,294,265
339,antenna,0.49,306,186,325,263
339,antenna,0.48,298,74,324,150
339,antenna,0.46,383,88,410,161
339,antenna,0.45,350,119,374,210
339,antenna,0.43,212,81,244,157
339,antenna,0.37,235,102,264,210
340,antenna,0.53,271,181,294,263
340,antenna,0.51,299,74,324,149
340,antenna,0.49,306,186,325,261
340,antenna,0.47,383,88,409,161
340,antenna,0.46,350,119,373,210
340,antenna,0.38,212,81,244,157
340,antenna,0.36,235,96,263,210
341,antenna,0.54,271,181,294,262
341,antenna,0.51,299,74,324,148
341,antenna,0.50,306,185,324,260
341,antenna,0.49,383,88,409,161
341,antenna,0.46,350,119,373,211
341,antenna,0.36,213,81,244,156
341,antenna,0.35,235,95,262,210
342,antenna,0.53,271,180,293,262
342,antenna,0.51,299,74,324,149
342,antenna,0.48,306,185,324,261
342,antenna,0.48,380,88,409,160
342,antenna,0.46,350,119,373,211
342,antenna,0.33,232,88,259,212
342,antenna,0.30,213,80,244,156
343,antenna,0.52,299,74,324,149
343,antenna,0.52,271,179,293,263
343,antenna,0.50,383,89,410,161
343,antenna,0.48,349,118,373,211
343,antenna,0.47,305,185,323,261
343,antenna,0.33,231,85,259,212
344,antenna,0.54,299,74,324,148
344,antenna,0.53,271,179,292,263
344,antenna,0.52,383,89,410,161
344,antenna,0.50,349,118,372,211
344,antenna,0.49,305,186,323,260
344,antenna,0.35,232,85,259,211
345,antenna,0.55,270,180,292,265
345,antenna,0.54,299,73,324,147
345,antenna,0.51,383,88,410,161
345,antenna,0.51,349,118,372,211
345,antenna,0.49,305,186,323,262
345,antenna,0.34,232,84,258,206
346,antenna,0.58,270,181,292,265
346,antenna,0.56,300,73,324,147
346,antenna,0.53,383,88,410,161
346,antenna,0.51,349,118,372,212
346,antenna,0.50,304,186,322,261
346,antenna,0.35,232,85,259,210
347,antenna,0.59,269,181,291,265
347,antenna,0.55,300,73,324,149
347,antenna,0.53,381,88,410,161
347,antenna,0.50,348,117,373,212
347,antenna,0.48,303,185,322,261
347,antenna,0.35,232,86,258,205
348,antenna,0.59,268,181,290,264
348,antenna,0.56,300,72,324,149
348,antenna,0.52,383,88,410,162
348,antenna,0.51,348,117,372,212
348,antenna,0.49,302,186,321,259
348,antenna,0.35,232,83,258,205
349,antenna,0.59,267,182,290,263
349,antenna,0.57,300,72,324,149
349,antenna,0.54,381,88,410,162
349,antenna,0.51,348,117,372,211
349,antenna,0.51,301,186,321,258
349,antenna,0.36,232,87,259,208
350,antenna,0.55,300,72,324,149
350,antenna,0.53,381,88,410,162
350,antenna,0.51,348,117,372,211
350,antenna,0.51,266,182,289,263
350,antenna,0.50,299,185,320,259
350,antenna,0.34,232,88,258,205
351,antenna,0.55,300,72,324,149
351,antenna,0.54,384,87,411,161
351,antenna,0.51,299,184,320,259
351,antenna,0.51,348,117,372,211
351,antenna,0.46,264,181,288,266
351,antenna,0.36,232,86,258,204
352,antenna,0.55,384,87,411,161
352,antenna,0.54,301,72,324,148
352,antenna,0.53,298,185,319,259
352,antenna,0.50,348,117,371,210
352,antenna,0.45,264,181,288,266
352,antenna,0.36,231,86,259,208
353,antenna,0.54,384,87,411,161
353,antenna,0.53,301,72,324,148
353,antenna,0.53,298,184,317,259
353,antenna,0.50,347,117,371,211
353,antenna,0.45,263,181,286,264
353,antenna,0.35,232,85,258,204
354,antenna,0.54,384,87,411,162
354,antenna,0.52,300,71,324,149
354,antenna,0.51,298,184,317,259
354,antenna,0.50,347,117,371,211
354,antenna,0.47,263,182,286,262
354,antenna,0.35,232,95,261,203
355,antenna,0.54,382,89,410,162
355,antenna,0.52,300,72,324,149
355,antenna,0.51,347,118,371,211
355,antenna,0.51,297,184,316,259
355,antenna,0.50,263,182,286,261
355,antenna,0.36,231,92,261,203
356,antenna,0.54,382,89,411,163
356,antenna,0.53,300,72,325,150
356,antenna,0.50,345,118,371,211
356,antenna,0.50,263,181,285,261
356,antenna,0.50,297,185,316,260
356,antenna,0.35,231,89,261,203
357,antenna,0.54,381,88,411,163
357,antenna,0.51,262,180,285,261
357,antenna,0.51,300,71,325,151
357,antenna,0.50,345,118,371,211
357,antenna,0.48,297,184,315,260
357,antenna,0.37,230,91,261,203
358,antenna,0.54,381,88,411,163
358,antenna,0.52,262,180,285,262
358,antenna,0.51,345,118,371,211
358,antenna,0.50,300,72,325,150
358,antenna,0.49,297,185,315,260
358,antenna,0.39,229,89,262,204
359,antenna,0.54,381,88,411,163
359,antenna,0.53,262,180,284,262
359,antenna,0.52,344,118,371,212
359,antenna,0.50,296,185,315,260
359,antenna,0.48,300,72,326,151
359,antenna,0.37,229,90,263,204
360,antenna,0.56,261,180,284,262
360,antenna,0.54,381,88,411,163
